,name,duration,rating,review,sentimen
1006,Desi Amalia,6 years ago,1 star,ga boleh pake celana pendek aku ngeyel gerah eh pulang mobil celana ku robek pdahal sangkut apa apa haha,0
1007,Josep Borras,9 months ago,1 star,layak lihat koleksi gerbong el c,0
1008,Dominique Guyot,3 years ago,1 star,banyak minat lihat situs kunjung waktu kurang menit pergi,0
1009,May Seyer,5 years ago,1 star,sungguh erti orang pernah lihat buruk belum kemudian jelek guna tetap jadi misteri pribadi tempat milik peringkat bagus,0
1010,Christian Leclercq,6 years ago,1 star,jangan harap kraton ribu satu malam semua sedih tua kunjung punya waktu satu jam bunuh sesuai dapat antusias pandu wisata jelas bahasa inggris seperti laci uang turis,0
1011,Ari best party ok,7 years ago,1 star,kraton jogyakarta rupa sejarah isi bagai adat budaya turun turun waris turun silsilah srisultan,0
1012,Victor Umar,5 years ago,1 star,biasa aja baik tingkat kelola kratonnya kes biasa aja tambah pintu dpn sm blkng kunci parkir mahal,0
1013,Giorgio Lari,3 years ago,1 star,sepenuh padan bahkan sama sekali lihat,0
1014,giuseppe emmolo,3 years ago,1 star,nilai jam buka umum batas pagi hari jadi mudah temu tutup,0
1015,Robert Anyó,3 years ago,1 star,tipu bayar kali teras pintu masuk area pusat padan cukup untung temu tunjuk grup musik tradisional,0
1016,Dhanang Ria,4 years ago,1 star,kurang tarik awat tempat kotor bau pipis kelelawar,0
1017,bawadi bawadi,4 years ago,1 star,ramai bersih bagus pandu translate parkir luas,0
1018,Helaria Hidayat,4 years ago,1 star,wisata cuma malioboro aja cobain kuliner malioboro asa palak sama jual,0
1019,Albert Arús,4 years ago,1 star,lihat lebih beberapa gambar foto jelas waktu imbang sama sekali banyak orang,0
1020,김보람,6 years ago,1 star,biaya masuk bahkan banding won banyak tahu,0
1021,Ajay Swan,4 years ago,1 star,jelek kotor dekil awat baik sayang sekali,0
1022,Suhartini Suyadi,4 years ago,1 star,tempat tenang sejuk rasa kunjung kraton jogyakarta,0
1023,Agus Purnama,7 years ago,1 star,jalan nya bagus kurang tunjuk arah nya,1
1024,Dias Abu Al Hafidh,4 years ago,1 star,gak dulu cuma sampe teras aja alhamdulillah,0
1025,Novianto Soehirdi,4 years ago,1 star,bagus tempat buat edukasi semua,1
1026,Rina,4 years ago,1 star,kotor penuh debu tlg bersih sayang sekali kan,0
1027,Muji Yono,2 years ago,1 star,salam sehat baik,0
1028,Christine SCHAPPACHER,4 years ago,1 star,tarik lihat pakai seragam foto sultan,0
1029,Eko Erwin,4 years ago,1 star,harga mahal curang jual kaki,0
1030,Cagar Yukinato,7 years ago,1 star,pernah foto kraton yogyakarta syan ken kesana,0
1031,Mas Suryono,7 years ago,1 star,tempat klenik yogyakarta dlu padahal pusat islam,0
1032,Miflikah Miflikah,2 years ago,1 star,sangat tarik suka,0
1033,Koenarto Koenarto,a year ago,1 star,sekarang latar kratin kumuh,0
1034,yucky putri erdiyanti,4 years ago,1 star,cuman estalase nya aja sih,0
1035,Putu Sugiantara,3 years ago,1 star,tak pikir apa sana cuma patung manikin aja,0
1036,Puji Yanto,4 years ago,1 star,bagus sejarah anak cucu,1
1037,Hearty Ntuk Arny,6 years ago,1 star,insyallah akhir bulan q lihat nya,0
1038,Anas Zulfa rosid,a year ago,1 star,ne jakrta baik bagus,1
1039,lucia ratna,6 years ago,1 star,tempat nya luas barang kuno,0
1040,maudy yonio,7 years ago,1 star,indah banget kota yogyakarta yee apa kratonnyaa,0
1041,Indah Budiarti,4 years ago,1 star,sayang sdh tutup tahu apa,0
1042,dika cah sragen joz,6 years ago,1 star,tempat sejarah keren,0
1043,Robet Siagian,4 years ago,1 star,padan pernak pernik kandang awat,1
1044,Ratman Suratman,a year ago,1 star,tempat nya rawat,1
1045,Akbar Ilhamy,4 years ago,1 star,sangat sedikit minat,0
1046,Greis H,2 years ago,1 star,rawan simpang sembah,0
1047,Nathlee Wanderlust,3 years ago,1 star,rmh bukan bobby,0
1048,Tomaso Federici,3 years ago,1 star,mola luar biasa,0
1049,Salim Pramana,3 years ago,1 star,sangat sedikit informasi artefak tampil buruk benar benar kecewa band lihat tarik,0
1050,Bambang,7 years ago,1 star,sungguh kecewa buah pamer benda benda hari hari tengah abad kait anggota keluarga raja lama tinggal beberapa foto sangat pudar beberapa ruang pamer sisi buka tarik mungkin habis lebih,0
1051,Nasi Gandul PakBo,6 years ago,1 star,tempat mungkin populer kosong banyak lihat butuh waktu menit keliling tempat harga kurang usd masuk jadi kira padan uang lewat atraksi jauh lebih baik kraton air,0
1052,Ron Nesselaar,4 years ago,1 star,kes pandang kraton kesan tarik lihat pamer semua lihat sangat kuno jelas bahasa inggris tanda bahasa indonesia beberapa tanda henti masuk kamar jalan jalan sepenuh,0
1053,Ki Genter Pamungkas,4 years ago,1 star,temu tarik sana bagi besar museum satu semua bahasa indonesia sangat sedikit jelas banyak laku kira milik pandu bahasa inggris normal bantu lihat tempat sudut beda sayang pandu,0
1054,aldi frastio,6 years ago,1 star,sangat kecil terlalu tarik beberapa gerbong info gedung sekolah dulu orang jaga sana beri tahu pamer khusus masuk tiket bawa,0
1055,FUYUNG Utamapls,4 years ago,1 star,pro tiket murah lokal asing con lihat kereta kuda sisa tempat tutup beri tahu masuk,1
1056,Nguyễn Nam,3 years ago,1 star,banyak lihat sini pria tiket cukup kasar,0
1057,Ardian Dian,6 years ago,1 star,layak kunjung semua orang coba jual barang coba bawa objek wisata teduh kraton sendiri baik baik,0
1058,Restu Saharan,4 years ago,1 star,erti kraton aktif keluarga duduk sedikit larang bagi bagi akses tampak abai pamer galeri beri label buruk beberapa kamar milik label indonesia inggris beberapa,0
1059,Farok Raimandi,3 years ago,1 star,tahu keliling dunia lihat luar biasa orang prancis kota desa milik lusin lebih tarik tempat milik apa lihat kira kraton benar lebih,0
1060,damar jati,4 years ago,1 star,kraton cukup kosong awat ruang besar manfaat lebih baik bukan tempat sangat tarik kunjung situs budaya sejarah milik banyak sejarah dalam,1
1061,setiawan budi,4 years ago,1 star,saran ambil pandu jelas bahasa inggris bagi besar pamer sayang laku sadar lambat dapat akibat semua tetap sama sekali arti ingat milik,0
1062,CHANNEL SHAFNA,2 years ago,1 star,pintu masuk beri tahu pergi lihat tari temu sedikit tahu masuk pintu masuk salah orang orang kerja sana beri tahu asumsi,0
1063,Biagi Net chanel,3 years ago,1 star,banyak lihat bagi besar kraton tempat tinggal pribadi buka umum lihat paviliun tutup tempat sultan mahkota harap arsitektur jawa indah kecewa,0
1064,Chris McNabney,4 years ago,1 star,hindar pertama jebak turis mana nilai sejarah kurang sedih lanjut banyak tipu tunggu luar gerbang kena lencana resmi norak coba yakin kraton,0
1065,Imam Fauzi,5 years ago,1 star,istimewa izin pergi sana kereta bayi pergi mana rambu lang teater teduh lihat musik bagus,1
1066,Sallsa Bila,4 years ago,1 star,akhir kali pergi kraton tahun lalu masuk gerbang rasa aura magis sangat kejut tempat awat baik debu mana mana layar kaca,1
1067,Fatin Jannah,4 years ago,1 star,sejarah turis jebak bijak taksir unjung asing bayar tiket masuk lebih x banding duduk lokal,0
1068,Acha Frozen,7 years ago,1 star,pamer awat baik debu presentasi lebih baik potensi materi kurang jelas bahasa inggris banyak pamer,1
1069,Rodrigo Arce,4 years ago,1 star,sangat jemu bosan bagi bagus tunjuk gamelan tari mungkin lebih baik renovasi selesai kunjung september,1
1070,anton hartanto900,5 years ago,1 star,terlalu layak pergi jadi raja kraton haha kastil tua taman sari jauh lebih bagus damai,1
1071,R Heri Triherdadi,4 years ago,1 star,foto cerita sejarah yogya cukup tarik kraton sendiri terlalu bagus kesan,1
1072,Jefferson Lua,4 years ago,1 star,waspada pandu terlalu peduli minat sejarah peduli hanya unjung toko toko rekomendasi lebih buruk cegah unjung situs kraton kata tutup,0
1073,Bang Regar,4 years ago,1 star,kecewa rawat awet baik misal ubin ganti lembar logam gelombang museum tarik,1
1074,Anjani Okta,2 years ago,1 star,tarik sama sekali bayar hak ambil foto bahkan ambil beberapa informasi bahasa lokal,0
1075,Faiz Ibnu Rayyan,3 years ago,1 star,bosan sedikit informasi bahasa inggris banyak lihat beberapa kostum tarik lihat,0
1076,Sultan Pawakkang,5 years ago,1 star,kraton murah laku apa apa mungkin padan jelas bagan semut bahasa inggris bahasa indonesia,1
1077,Ilham Anto,4 years ago,1 star,oke masuk bagi premis tutup umum lihat wisatawan boleh lihat luar,0
1078,Cindy Van Leerdam,3 years ago,1 star,benar benar tarik mungkin manfaat orang lokal milik tahu penting,0
1079,Aisha Putri Rinjani,4 years ago,1 star,buah kraton butuh ombak pelihara besar besar semua diam jelas hampir tanda tanda bahasa inggris,0
1080,Shiluit Jait,4 years ago,1 star,buah museum orang putra ayah tarik cara cari sejarah arsitektur mungkin kecewa,0
1081,Rsntii 8800,4 years ago,1 star,tipu sana waspada,0
1082,Bagas Alfin Saputro,6 years ago,1 star,hotel gaya jawa indah sayang staf resepsi luar biasa arogan,0
1083,Nurhasanah Sukri,5 years ago,1 star,praktis lihat banding biaya masuk,0
1084,Ivan Gunawan,9 months ago,1 star,mode kuno museum banyak bahasa lokal,0
1085,pablo rodriguez,3 years ago,1 star,dapat layak kunjung cantik pandu sama sekali erti,0
1086,Maya Widya Hartami,4 years ago,1 star,erti bahasa indonesia bosan,0
1087,MA CUN,4 years ago,1 star,sedikit tarik awat,1
1088,hendra,5 years ago,1 star,benar benar lihat semua plakat informasi bahasa,0
1089,rudianto rudianto,6 years ago,1 star,benar benar butuh pandu tahu mana pergi,0
1090,Roszaimy Roslan,5 years ago,1 star,lihat karaton solo dasar,0
1091,Hamdani Isman,6 years ago,1 star,kecewa layak kunjung,0
1092,jansari simatupang,a year ago,1 star,bagi besar fasilitas tutup umum,0
1093,Sunar Jogja,5 years ago,1 star,jadi lebih baik,0
1094,Jayadi Madjedi,5 years ago,1 star,bosan banyak lihat,0
1095,Joko Yulianto,4 years ago,1 star,bosan lari bawah,0
1096,dewi sartimi,5 years ago,1 star,banyak benar benar,0
1097,P,2 years ago,1 star,tempat wisata yogyakarta,0
1098,el moneer,3 years ago,1 star,datang waktu hari senin tutup yahh rejeki bijak atur ngikut aja kata semua museum kraton senin tutup cuman sayang waktu momen libur sekolah datang jauh jauh malang tak masuk,1
1099,Aris Ayahearkha,5 years ago,1 star,biaya masuk orang asing rupiah lokal rupiah bukan tempat senang senang kunjung tuju pergi raja,0
1100,Zaky nur Saputra,5 years ago,1 star,udah se asik tahun lalu sini udah batas masuk cuman liat lukis sm buah kereta kencana doang bayar ribu org anak kecil hitung terlalu kormersil sih gw rindu yogyakarta dulu,0
1101,Nurul Safitri,5 years ago,1 star,hati hati beberapa oknum tukang becak orang wilayah situ tawar jasa naik becak jangan sihir rayu tawar ribu lokasi wisata kraton dalem tamansari satu lupa antar,0
1102,Syahrul Munir,2 years ago,1 star,tahun an tempat serasa indah tarik sekarang biasa tiket masuk ribu orang area belakang tutup alhasil area depan alun depan kraton persis pagar keliling makin asa syahdu parkir mobil super mahal ribu mobil,0
1103,moh ibnu malik,a year ago,1 star,rasa rem aja gitu masuk waktu museum kereta kuda,0
1104,MUHAMMAD ABDUL HAKIM HAKIM,4 years ago,1 star,benar benar bobrok bengkalai tanya tanya apa biaya masuk tinggi guna bisa kamu,0
1105,박철호,4 years ago,1 star,kurang tarik kurang kreatif buat lah tunjuk seni apa jadi tambah seru budaya wisata jara tinggal minat,0
1106,Khoirul Anwar,4 years ago,1 star,kata pelihara baik nyata mantan,0
1107,Nisrina Fatin Nabila,5 years ago,1 star,tukang becak kurang sopan bawa keliling jelas salah satu tempat batik kemudian bel bawa becak orang amuk laju kencang becak guna m,0
1108,Dwi Andang,4 years ago,1 star,pandu ganggu koleksi bosan tarik banyak objek sultan sembarang,0
1109,Palupi Ayu,4 years ago,1 star,tinggal apa apa lihat duduk tempat semangat orang asing lihat sejarah istimewa,0
1110,Ahmad Ghufron,5 years ago,1 star,sangat komersial awat lintas pikir masuk,1
1111,danang bima,4 years ago,1 star,sederhana hidup sultan rombong dirinci cukup miskin sedang bangun tunjuk musik tarik rekam bayar plus,0
1112,Tia Budiawati,4 years ago,1 star,istimewa lihat p,0
1113,Sultoni Mukhlis,3 years ago,1 star,kraton yogyakarta sejarah bangsa tempat luas sejuk sakral masyarakat sopan ramah,1
1114,ROHATUL IMAM (IMAM),a year ago,1 star,guna pandu erti apa apa dapat apa apa ambil maaf ambil,0
1115,nurul fitri,a year ago,1 star,koleksi barang sini sedikit jarang bersih informasi sejarah,1
1116,Siti Junainah,4 years ago,1 star,kraton yogya bagi jadi bagi depan tempat tampil kereta perang bagi belakang bagai ruang taman bagi belakang rekomendasi mana memang cerita raja depan milik alam sangat buruk pandu erti bahasa inggris,0
1117,Eka Adinia,5 years ago,1 star,tinggal banyak ingin banding kuil benar benar abai,0
1118,Lilik Robiyanti,4 years ago,1 star,kraton raja yogyakarta sangat beda bayang tempat,0
1119,Ivan Mat,3 years ago,1 star,acara kantor cabang bank permata cabang ahm,0
1120,Setyo Gunawan,4 years ago,1 star,tari tempat letak tunjuk tari langsung pukul hingga hari hari tentu,0
1121,Trihono Hono,3 years ago,1 star,kunjung sini awal tahun istri harga tiket rupiah per orang tambah rupiah izin foto foto pintu masuk langsung datang orang aku abdi dalem tawar jasa,0
1122,Kharisma Elshadday,4 years ago,1 star,not much to see sayang sekali museum pelihara baik toilet kotor harga tiket murah sekali jadi mungkin dana kurang jaga kelola tempat,0
1123,Valentina Baldini,4 years ago,1 star,harap semua lebih buruk harap tunjuk tari musik indonesia bagus punya waktu beberapa hari rekomendasi pergi luar yogyakarta,1
1124,Langgeng S,5 years ago,1 star,gak ad pandu responsif pandu cuma mau nan bule turis lokal datang rombong padahal unjung datang berasangan butuh jelas g ad terang masing kolekai jd qt luar g tau barang apa,0
1125,"PITER, Jeffry",4 years ago,1 star,sana arah bagi kraton buka umum sedikit sewa tour pandu bila dapat jelas lebih detail uang masuk murah tempat buka umum,1
1126,i i,6 years ago,1 star,tempat sangat sejarah sangat sayang kurang awat kotor gersang lantai kotor barang barang musium kusam debu mohon kelola,0
1127,Wayan Suci,6 months ago,1 star,sangat sedikit bahan sejarah pandang lihat buah kraton guna masa lalu data kirim lihat,0
1128,Titok Martha,2 years ago,1 star,tempat biasa aja terlalu tarik ekspekstasi unjung tempat ajar banyak kena budaya kraton,0
1129,Basir Muhamad,5 years ago,1 star,tiket masuk rupiah per orang rupiah fotografi kraton terlalu spektakuler semua kamar akses ada sana jam pagi malam musik live tradisional p,0
1130,Fajar Irawan,5 years ago,1 star,lama banget pelayananya,0
1131,Bambang Kusuma,4 years ago,1 star,gila singkat jalan luar biasa apa kata ada sana ambil tumpang biaya masuk sen euro parkir aku kecewa,0
1132,Muh Asrori,4 years ago,1 star,akhir kunjung kraton tahun lalu waktu sekali bayar tiket langsung keliling komplek kraton cukup luas km nah kemarin waktu kesana pintu hubung kompleknya tutup mau kesana,0
1133,Lestari Indah,4 years ago,1 star,sini lihat bangun kraton tak istimewa selfie beberapa tempat foto pandu biasa tunggu tamu mau masuk nyata kadang terlalu lebih kan cerita paham ttg kraton,0
1134,minju sim,3 years ago,1 star,citra tatanan kraton jauh beda asli sekarang bangun kosong jelas benda sejarah,0
1135,Supri Hanto,5 years ago,1 star,janji diri lebih bintang nyanyi musik kraton bosan tarik terlalu mewah sedikit deskripsi bahasa inggris,0
1136,Ahmad Musaddad,5 years ago,1 star,kraton terlalu tarik lihat wisatawan barat seragam meja kerja sultan foto sultan mis bagaimana main sepak bola benda hari hari lain kraton tampak butuh renovasi beberapa,0
1137,Muslim Famili,4 years ago,1 star,kok kotor jalan macet mulai solo pak gubernur bangun tol dong masak surabaya solo via tol baru jam solo yogyakarta jam worthed,0
1138,Bobby Chua,3 years ago,1 star,lihat kewalahan orkestra gamelan cukup bagus tonton terlalu cocok telinga barat milik instrumen bagus kraton air cukup,1
1139,omg Xio Mi,4 years ago,1 star,sekarang kurang awat lantai lihat kotor tak sapu hari banyak kotor kelelawar bau sangat ganggu,0
1140,Widawati Wati,5 years ago,1 star,bebas jadi pergi banyak orang souvenir,0
1141,Muhammad Bahrudin,4 years ago,1 star,baik baik tulis terang sejarah banyak rusak banyak ubah banding tahun lalu,0
1142,Pongki Moerano,5 years ago,1 star,tugas parkir info parah kratonnya udah tutup tagih parkir padahal tulis jelas parkir kraton bukan parkir alun alun mau duit mau berkah okey fine,0
1143,ajisaka babog,4 years ago,1 star,tempat milik area sangat batas kunjung minim informasi kena area kunjung kes kurang milik unsur edukasi,0
1144,Miftahul Ulum,5 years ago,1 star,spesial senang kunjung ada area sebut jangan kemudi jam kraton keliling menit,0
1145,shaka pramunanda,4 years ago,1 star,akhir sana koleksi kereta habis bau burung,0
1146,Eko Wahyudi,5 years ago,1 star,sangat genting museum tua sedikit informasi detail jalan jalan tanah bengkalai patung patung sangat bagus,1
1147,Rita Figueiredo,3 years ago,1 star,masuk siap acara maulid nabi,0
1148,Han-Sheng Tseng,3 years ago,1 star,kecewa banget sini barang pajang sangat minimal bahkan beberapa foto informasi maksud jumlah foto sedia p,0
1149,Wiwin Wahyuningtyas,7 months ago,1 star,suasana urus banyak debu toilet gelap terang,0
1150,shadow black,4 years ago,1 star,terlalu istimewa penasaran rasa lengkap kunjung yogyakarta silah coba,0
1151,Muhammad dj,4 years ago,1 star,kotor debu kraton bau enak tempat sampah kurang sedia kurang artistik,0
1152,Evy Astriani,5 years ago,1 star,kraton sultan the o,0
1153,Ati Siswati,4 years ago,1 star,rest area jalan tol bayar pergi toilet utama,0
1154,Natanael Sintoro,3 years ago,1 star,kecewa soal harga jajan pinggir jalan rasa kurang waktu,0
1155,Martin Heinz,4 years ago,1 star,jadwal tutup jam kesana jam loket udah tutup,0
1156,mirza albisyari,5 years ago,1 star,kotor jorok umum kraton jawa parkir mahal banyak kaki lima ngk tertib,0
1157,Iswanto Mbul,5 years ago,1 star,bosan suka history minim pandu jadi nyari nyari informasi sendiri,0
1158,Bang Bros,4 years ago,1 star,kurang awat banyak tumbuh liar beteng,1
1159,Tri Sumaryono,5 years ago,1 star,bbrpa spot awat kotor tempat kes kuno kurang awat,0
1160,fian_ fahruddin,5 years ago,1 star,kurang banyak terang museum lantai kotor,0
1161,Tira Ambarwati,3 years ago,1 star,lalu lintas ruwet isi biasa aja becak nya suka tipu,0
1162,Manuel Guerreiro,4 years ago,1 star,istimewa jangan lewat kunjung biaya tiket kurang,0
1163,edi supriadi,4 years ago,1 star,terlalu istimewa punya waktu lihat,0
1164,Harish babU,4 years ago,1 star,kecewa sorot lewat punya banyak waktu tempat lebih mirip laci uang kuil,0
1165,M FAREL Al HANAN,2 years ago,1 star,sayang sekali informasi pandu situs dalam sejarah sultan,0
1166,Santi Nurcholisa Aisyah,4 years ago,1 star,orang suka tempat orang tsb suka sejarah,0
1167,Hj Siti,4 years ago,1 star,taman kraton lebih sangat senang lihat padan harap,0
1168,Lamarta gites etc.,4 years ago,1 star,banyak lihat lebih banyak tahu sejarah sutan,0
1169,Juanda Siahaan,5 years ago,1 star,macet banget jalan banyak tutup jadi puter,0
1170,Malang Kediri,4 years ago,1 star,satu satu perlu perhati sini beberapa mobil tua tempat lihat barak,0
1171,Bgwest Prog99,4 years ago,1 star,alun utara bukan milik rakyat,0
1172,Hernita oktavia,5 years ago,1 star,sedikit lihat pergi sana punya waktu luang yogyakarta,0
1173,Hafizah Khaira,5 years ago,1 star,kesini tutup tau alas apa,0
1174,Gede Yudi,4 years ago,1 star,sayang jadi salah banyak tutup renovasi,0
1175,Hilman Thea (HiLLzX),5 years ago,1 star,layak tunjuk semua lengkap raja teras sangat bengkalai,0
1176,Asyraf El dzaky,6 years ago,1 star,tempat lumayan bagus tambah keingintahuan jogja,1
1177,Harli Saputra,3 years ago,1 star,kurang awat banyak lihat,1
1178,Muj Jiat,4 years ago,1 star,tempat terlalu monotone ubah kirang awat,1
1179,DEWI SITI AMINAH,4 years ago,1 star,sayang banyak area akses materi informasi baha,0
1180,Surono,2 years ago,1 star,senang pingin kesana lengkap keliling kraton,0
1181,Priyo Supriyanto Supriyanto,4 years ago,1 star,punya waktu luang pergi lihat tarik,0
1182,Aldo mahendra 03,5 years ago,1 star,kurang suka tata rapi kotor,0
1183,Ahmad Ahmad,5 years ago,1 star,tetap prokes unjung,0
1184,aprilia ekazahra,4 years ago,1 star,semua tempat area salah satu paling signifikan pribadi,0
1185,Jafar Syarif,3 years ago,1 star,pandang bagus terlalu harga,1
1186,Abdullah Muttaqin,4 years ago,1 star,susah anak millenials suka,0
1187,mas gall,4 years ago,1 star,temu diri biasa biasa banyak lihat u,0
1188,I WAYAN RENO ARDIKA,4 years ago,1 star,kurang tarik kurang awat,1
1189,Devin Ardiansyah,4 years ago,1 star,kecewa besar semua beranta cukup tinggal,0
1190,dita tatik,5 years ago,1 star,kraton banyak obyek wisata rajin kuliner,0
1191,Panji Sultan,4 years ago,1 star,kurang bersih kayak solo,1
1192,Eko Wibowo,4 years ago,1 star,kondisi sangat buruk siap kunjung asing,0
1193,Ririt !,4 years ago,1 star,tempat ajar adat jaman old,0
1194,Mindo Jernita Hutagalung,6 years ago,1 star,bersih kurang bangunanya kurang rawat,1
1195,Aulia Solo,4 years ago,1 star,mulai luntur kbdyn perlu tingkat nya,0
1196,zahra nurfitri,4 years ago,1 star,tempat kurang bersih banyak debu,1
1197,Ari Komarayani,4 years ago,1 star,kurang bebas semua larang,0
1198,Atina Nisfan,5 years ago,1 star,tempat tenang nunggu buka jam,0
1199,Niccolò Lubrini,3 years ago,1 star,sekarang tambah kotor parkir mahal,0
1200,Putra Surianto,4 years ago,1 star,sekarang lihat asri,0
1201,chanel 11,4 years ago,1 star,tempat parkir bingung,0
1202,novia calistaevelin,5 years ago,1 star,wara wiri jelas,0
1203,Sumaryono Bethet,4 years ago,1 star,sepa terlalu cantik,0
1204,Yogie Priyo,7 years ago,1 star,biasanha aja sih,0
1205,Noer Wirawan,4 years ago,1 star,banyak kosong apa liat,0
1206,Hardi Tua,5 years ago,1 star,ada kurang awat,1
1207,Ismi Putri,4 years ago,1 star,sayang banyak lihat sini,0
1208,Ayu Dini Nurrohmah,3 years ago,1 star,rusak batu bata,0
1209,Ima Rokayani,4 years ago,1 star,sebut kraton seedy yogyakart,0
1210,Xavi Valdés,5 years ago,1 star,go for a wa,0
1211,David Ženíšek,5 years ago,1 star,kraton tampak kelompok jadi bagi bayar dua biaya masuk pertama masuk gerbong raja area beberapa artefak letak seberang lapang parade pergi kraton dua,0
1212,Anjas Kotagede / Nadial Khusna,4 years ago,1 star,kecewa beberapa bangun buka umum sangat sedikit lihat info bahasa inggris kebun besar laki laki larang pakai topi matahari waktu panas,0
1213,Benedictus Sudibyo,3 years ago,1 star,jalan utama jadi lihat lihat cukup kecil sebut kraton bagai artefak tampil topi pakai,0
1214,Budi Supriatna,4 years ago,1 star,kraton sultan yogyakarta milik banyak tawar salah satu tempat lebih baik,0
1215,Parijan Keris,a year ago,1 star,senang sekali datang sini sekali kali ajar sejarah milik tampil bagai macam barang pusaka sayang cukup panas debu musim panas benar benar panas orang gila rasa lebih baik basah kuyup hujan,0
1216,Junan R,4 years ago,1 star,jadi tempat baik ajar sejarah sultan kraton kurang bersih lantai penuh debu benda benda awat pokok jual tiket ramah banget,1
1217,Muliana Muliana,3 weeks ago,1 star,atur waktu tentu tonton tunjuk langsung arsitektur sendiri biasa dapat pandu sedikit sejarah keliling sendiri,1
1218,D _,5 years ago,1 star,kursi sultan yogya ajar sedikit budaya sejarah keluarga raja yogyakarta lama kunjung sana sayang kuadran utama tutup publik ada sana,0
1219,Galang Rambu,5 years ago,1 star,tempat bagus sedikit lebih daya tarik tempat simpan ribu cerita budaya wawas entah jadi kurang sejarah hilang aku tahu,1
1220,Arip Rifay,5 years ago,1 star,jelas kraton jadi jalan sendiri banyak ajar mungkin banyak perlu tahu biaya masuk per kamera hp,0
1221,Raffi Arya,3 years ago,1 star,pintu masuk kraton benar biaya masuk rupiah lain rupiah banyak museum buah tunjuk musik tradisional beberapa pohon besar tarik perhati,0
1222,HENDRA SS,3 years ago,1 star,nikmat tari tunjuk tradisional banyak tempat,0
1223,Yani Yola,5 years ago,1 star,tempat tarik harap lebih banyak deskripsi kraton bahasa inggris bayar lebih banyak uang pandu wisata,0
1224,Ovi Setiawaty,3 years ago,1 star,kraton kraton yogyakarta tempat sejarah bangun abad abad lalu guna hingga sekarang,0
1225,SAHABAT Om.G,3 years ago,1 star,milik informasi baik sejarah kraton pikir bayar kraton lebih mudah,0
1226,agus susanto,4 years ago,1 star,kraton tampak milik banyak sejarah temu tampil paling tarik pakai tradisional sudan paviliun utama jadi jalan kombinasi hebat taman sari,0
1227,jacub sutisna,4 years ago,1 star,kraton yogyakarta kompleks kraton letak jantung kota yogyakarta bangun tahun pangeran mangkubumi kemudian sebut sri sultan hamengkubuwono waris jawa pesona,0
1228,Iqbal Dwiyansyah Izuddin,2 years ago,1 star,kraton sultan yogyakarta bersih tata baik hari pergi tunjuk musik langsung jam pagi siang bayar rupiah biaya masuk orang asing biaya ambil gambar biaya pandu wisata bayar ekstra,1
1229,Bagas Hary Cendekiawan (Harcen),6 years ago,1 star,tutup hari senin,0
1230,Asep Kadarsani,4 years ago,1 star,layak kunjung datang jam pagi hingga pagi lama menit tunjuk tari tradisional jawa benar benar lihat kenal raja sultan baru baru bahasa inggris tebak google,0
1231,NININGj RAKANTI,5 years ago,1 star,anggap terlalu tarik banyak siswa sekolah dasar jalan sekolah milik alam hebat kraton,0
1232,Muhammad dwi septiawan,5 years ago,1 star,apa apa lihat karavan deutch asli masuk ribu,0
1233,Taufik Rachman,5 years ago,1 star,ada yogyakarta tempat rekomendasi pernah baca ada sana beri tahu bukan masalah besar pernah pergi ada dekat tempat,0
1234,Ranasari Ranasari,4 years ago,1 star,senang habis waktu istimewa,0
1235,Cahyo Blangkon,4 years ago,1 star,yah tempat bosan banyak lihat,0
1236,Retno Murjayanti,3 years ago,1 star,unjung tempat beberapa kali sejak kecil sekarang tani teman teman harap laku tampil beberapa baru senang beberapa terjemah bahasa inggris singkat deskripsi item senang pandu wisata laku kerja jelas lebih dalam,0
1237,dimas wardiyono,5 years ago,1 star,harga tiket masuk orang asing ird pandu perlu ajar alat dapur alat makan lukis sultan belum burung makan buah pohon lebih tarik suka,0
1238,Nadyta Putri,4 years ago,1 star,bagi kraton buka umum harga tiket masuk akal pandu bawa beli tiket keliling bayar sukarela tarif tetap kraton jalan spektakuler hubung orang sejarah yogyakarta kunjung,0
1239,Muhammad Misbah Sullivan,5 years ago,1 star,lebih suka sebut museum lama keliling temu memorabilia barang barang lama foto foto dulu milik sultan keluarga misal unik antik sangat sedikit informasi beri kena,0
1240,Eva Maznah,5 years ago,1 star,apa apa harap lebih kamar foto sangat buruk gambar kecil jelas bahkan informasi lebih kecil benar benar tunjuk mana pergi senang milik rute ikut,0
1241,Dewi Satwikawati,4 years ago,1 star,urus baik tbh kunjung wajib unjung dua tiga empat asyik tempat penuh pandu lokal baik sedikit sikeras ajak keliling tanya,0
1242,Raihan Yusuf,4 years ago,1 star,pandu wisata bahasa inggris tempat banyak lihat sini,0
1243,Devi Ambar Susialfiana,5 years ago,1 star,tempat layak kunjung lihat bagaimana royalti dulu hidup beberapa area guna situasi beda bagus suka sejarah baik bawa pandu,1
1244,Yudith Purwo W,5 years ago,1 star,tiket murah bombardir pintu masuk duga pandu resmi bawa keliling kraton kemudian bagai toko harap jual kraton bagus bawa toko toko buat rasa nyaman satu satu alas pandu gratis,1
1245,Sutikno Lele,4 years ago,1 star,banyak eksposisi banyak informasi sini lihat pakai tradisional foto foto keluarga raja beberapa alat musik sangat sedikit menit cukup selesai,0
