,name,duration,rating,review,sentimen
867,Aki Baihaki,a year ago,1 star,cukup beri bintang tempat tutup lama pandemi kelompok diri orang telepon lebih buka diberitahu jelas loket tiket jelas masuk unjung,0
868,Anne Hinrichs,9 months ago,1 star,tutup hari minggu sebut mana diberitahu buka hari rabu tutup hari rabu senang tahu kapan tempat buka pergi sana,0
869,Evi Yuliati,4 years ago,1 star,keri jelas lebih kotor tampil jelas benar tampil buruk lebih mirip gudang tua museum sana cium bau kotor kucing rupa bukan tempat tepat lihat kraton kamu,0
870,Ong Ting Yong,3 years ago,1 star,sangat buruk sangat sedih lihat beberapa bangun tua ruang sangat pengap panci tua lengkap upacara kemeja bantu diri sendiri lewat sangat buruk ambil foto apa,0
871,sandra wilson,4 years ago,1 star,pandu wisata kena biaya rupiah erti bagi besar jelas pamer pakai ada balik kaca silau lihat baik semua paviliun luar ruang bagi besar lihat lalu gerbang,0
872,Christoph Huber,6 years ago,1 star,jangan buang uang waktu milik beberapa foto lama gantung dinding kain tradisional manekin bayar ekstra izin foto benar tarik foto lihat gambar lampir,0
873,Flip Schouten,5 years ago,1 star,apa perlu lihat kraton tunggu jadi lihat keluar satu bintang rupa puji lebih ambil gambar kraton sana,0
874,Stefan Kunz,5 years ago,1 star,ingat tipu dua nila satu sen sedikit bangun debu pandu sangat antusias ajak toko batik nila peser biaya masuk rupiah per orang,0
875,Yudhistira Dharma,3 years ago,1 star,benar tinggal jam kerja sopir bejack antar toko toko penting pungut biaya kunjung sila selat masuk halaman parkir kraton beberapa agen calo mana mana semua atur jalan,0
876,Sandeep Baliga,5 years ago,1 star,serius hindar tempat orang turis total waktu uang buang kamar foto status pandu ingin ikut kata pasti segera kata pandu,0
877,Teguh catur cahyono,2 years ago,1 star,tempat luar biasa,0
878,Juanma Muñoz,4 years ago,1 star,benar benar buang buang uang waktu fasilitas tua tanda sama sekali lestari tempat buruk benar sultan tinggal sana,0
879,Nick Jolliffe,3 years ago,1 star,satu satu baik tempat harga masuk seperti banyak ulas palsu beri peringkat lebih tinggi,0
880,Sa Na,6 years ago,1 star,sangat buruk rawat sesuai butuh kurang bersih perlu tambah fasilitas pandu cetak bahasa inggris semua lebih suka pandu bahasa inggris rusak,1
881,Tom van Veen,4 years ago,1 star,banyak lihat kastil air taman sari indah,0
882,Stanislav,3 years ago,1 star,berat bayar lebih orang asing berangkat,0
883,malthemal1,4 years ago,1 star,tempat paling bosan pernah panas keren buang buang waktu,0
884,Lyda Marcela Rodriguez,4 years ago,1 star,tempat sangat rusak informasi bahasa inggris banyak lihat sana pergi urus,0
885,Annelies Van Welden,3 years ago,1 star,bukan kraton benar kraton benar jarak beberapa meter lebih jauh selatan tiket laku dua tempat kata,0
886,Hay Retona,4 years ago,1 star,satu lihat potret sultan layak kunjung,0
887,Henrik Karlsson,4 years ago,1 star,entah apa maksud hype sebut informasi bahasa inggris tempat sangat usang,0
888,Elson Tan,4 years ago,1 star,rumah orang lelaki tua terlalu tarik,0
889,william soegijanto,6 years ago,1 star,tempat sangat buruk sangat besar terlalu banyak orang pergi sana,0
890,Alexandre Kouka,5 years ago,1 star,tempat terlalu lebih lebih bahkan banding harga murah,1
891,amit baghel,3 years ago,1 star,tempat rusak rekomendasi,0
892,Steffan Petersen,6 years ago,1 star,kecewa banyak piring tembikar gambar jelas,0
893,Thom D,5 years ago,1 star,bagi luar lebih bagus bagi dalam,1
894,Sue Atkinson,4 years ago,1 star,sulit temu bukan harap,0
895,Patrick Noland,4 years ago,1 star,museum buruk pernah,0
896,Daniel Tjondropuro,4 years ago,1 star,kecewa awat baik,1
897,Cheryl Melhoff,3 years ago,1 star,bagus anak anak,1
898,Suman Mondal,6 years ago,1 star,hampir apa sini,0
899,Patrick Riddle,4 days ago,1 star,banyak tipu sini sekitar meski punya atur sultan orang orang jalan tempat sini sangat kejam bicara untung bahkan kraton milik atur tiket jelas,1
900,dewi apriliani,2 months ago,1 star,urus lingkung kraton hari datang kraton tukang parkir dekat alun alun tato nyuruh tanya pandu pernah kesana nurut aja tanya waktu tanya mas bilang kalau kraton,0
901,Karina Dewi,4 days ago,1 star,panas sekali banyak tipu utama tour guide,0
902,adi annasr,5 years ago,1 star,kraton yogya khazanah indonesia salah satu monumen penting bentuk nkri awat bersih perlu tingkat jaga nyaman unjung utama miniatur gambar peristiwa masa lalu good kratoon jogya,1
903,dwi endarta,a year ago,1 star,maaf kmarin singgah area kraton yogjakarta nyata akses masuk kraton tempat parkir cuma luar panas tarif msh tetap ribu lumayan jadi kurang kesan lah,0
904,Mahmud Gatez,3 years ago,1 star,pokok mantaps cukup mahal klo make motor mh,0
905,michael meupelenberg,10 months ago,1 star,kraton banyak kunjung tahun renovasi kraton mungkin kunjung gerbong museum kecil lihat layak,0
906,Irma Yanti,a year ago,1 star,google map selalu beri rute buruk jauh baru cari atm padahal sdh hampir malah putar lewat gang kecil kali baru arah tuju benar,0
907,andres,5 years ago,1 star,lebih simbolis apa punya waktu jadi apa apa buat banyak foto jelek,0
908,John Beast,3 years ago,1 star,kesini sejak jaman gw sd jaman kereta pajang bersih halaman bersih lepas topi plus dulu siap acara apa gtu wkt mampir waktu hujan rintik tetap senang jaman now mohon maaf sedih lihat area,0
909,Pamela Suryadjaya,4 years ago,1 star,sayang sekali kraton sejarah mulai tinggal debu kotor urus banyak informasi dapat foto tua bingkai sangat sayang sekali moga perintah yogyakarta buka mata indah waris budaya,0
910,Anwar Hidayat,6 years ago,1 star,kota wisata yogyakarta kurang cocok jadi tempat ideal wisata khusus warga enak manfaat situasi oleh hasil contoh patok tarif parkir fantastis mesjid area,0
911,yandri aja,a year ago,1 star,tukang becak sana tipu nawarin naik becak ribu waktu turun mintak ribu,0
912,Bedjo dewoNdaru (mas bedjo),2 years ago,1 star,makin asa tak urus masa covid social distance angkring sisi timur alun alun utara los doll sama sekali jam malam kerumun,0
913,Mardi Rahayu,3 years ago,1 star,ingat sejarah suatu raja zaman simpan benda benda cara hidup raja keluarga abdi dalem,0
914,Sri Widodowati,4 years ago,1 star,lihat pasar malam orang tumpah ruah malam minggu sempat lihat pamer perintah daerah yogyakarta sangat senang dapat banyak informasi,0
915,Andri Riyan,11 months ago,1 star,keren abis bnyk ja jangan live musik,1
916,Kuy C24,4 years ago,1 star,sayang tempat urus debu sarang laba laba kotor deh dokumentasi upa foto bahkan fotocopyan jaman duli saran tambah barang asli jaman dulu lebih bagus,0
917,Naval Andi,4 years ago,1 star,tempat jarah oknum tukang parkir ilegal mobil bayang ratus mobil sini tinggal x kan dapat si tukang parkir ilegal mohon pemkot yogyakarta mohon perhati,0
918,Damien Duquesnay,4 years ago,1 star,benar benar sangat kecewa jujur saran simpan uang kratonnya sendiri luar biasa pamer cukup bagus,1
919,Sri Seri Zakiatun Najmah,4 years ago,1 star,datang sarap sekitar alun alun bukan wisata pagi hari tarif parkir resah sesuai parkir sendiri arah,0
920,Ratu Channel 119,3 years ago,1 star,kacau sekarang suasana nya jd beranta banget sampah sana sini latar alun nya bau sengat salur air kotor sangat mneusuk buat qt g nyaman lama lama,0
921,Josep Borras,9 months ago,1 star,layak lihat koleksi gerbong,0
922,Imam Prastio,5 years ago,1 star,maaf ratingnya jelek harga tiket masuk terlalu murah banding tampil sangat awat cermin tempat tinggal raja sayang banget,0
923,X,4 years ago,1 star,layak sama sekali cantik penuh boneka boneka buat jelek pakai tradisional sama sekali suka lihat lebih murah bayar layak habis waktu masuk,0
924,Emmerich Reingruber,5 years ago,1 star,perhati tutup lebih awal jam siang tipu paksa depan pintu masuk undang wisatawan ikut kursus batik gratis utama jam buka kraton nila satu rupiah buang buang waktu bulan agustus,0
925,Desi Amalia,6 years ago,1 star,ga boleh pake celana pendek aku ngeyel gerah eh pulang mobil celana ku robek pdahal sangkut apa apa haha,0
926,May Seyer,5 years ago,1 star,sungguh erti orang pernah lihat jelek belum kemudian jelek guna tetap jadi misteri pribadi tempat milik peringkat bagus,0
927,Christian Leclercq,6 years ago,1 star,jangan harap kraton ribu satu malam semua sedih tua kunjung punya waktu satu jam habis waktu sesuai dapat antusias pandu wisata jelas bahasa inggris tampak laci uang turis,0
928,Ari best party ok,7 years ago,1 star,kraton jogyakarta rupa sejarah isi bagai adat budaya turun turun waris turun silsilah srisultan,0
929,Victor Umar,5 years ago,1 star,biasa aja baik tingkat kelola kratonnya kes biasa aja tambah pintu dpn sm blkng kunci parkir mahal,0
930,giuseppe emmolo,3 years ago,1 star,nilai jam buka umum batas pagi hari mudah temu tutup,0
931,Robert Anyó,3 years ago,1 star,tipu bayar kali teras pintu masuk area tengah layak laku cukup untung temu grup musik tradisional tampil,0
932,Wah Yu,3 years ago,1 star,kurang rawat rawat,1
933,Dhanang Ria,4 years ago,1 star,kurang tarik awat tempat kotor bau pipis kelelawar,0
934,bawadi bawadi,4 years ago,1 star,ramai bersih bagus pandu translate parkir luas,0
935,Helaria Hidayat,4 years ago,1 star,wisata cuma malioboro aja cobain kuliner malioboro asa palak sama jual,0
936,Albert Arús,4 years ago,1 star,lihat lebih beberapa gambar foto jelas waktu beri kompensasi sama sekali banyak orang,0
937,김보람,6 years ago,1 star,biaya masuk bahkan nila won banyak tahu,0
938,Ajay Swan,4 years ago,1 star,jelek kotor dekil awat baik sayang sekali,0
939,Suhartini Suyadi,4 years ago,1 star,tempat tenang sejuk rasa kunjung kraton jogyakarta,0
940,Agus Purnama,7 years ago,1 star,jalan nya bagus kurang tunjuk arah nya,1
941,Muji Yono,a year ago,1 star,salam sehat baik,0
942,Dias Abu Al Hafidh,3 years ago,1 star,gak dulu cuma sampe teras aja alhamdulillah,0
943,Novianto Soehirdi,4 years ago,1 star,bagus tempat buat edukasi semua,1
944,Rina,4 years ago,1 star,kotor penuh debu tlg bersih sayang sekali kan,0
945,Christine SCHAPPACHER,4 years ago,1 star,tarik lihat pakai seragam foto sultan,0
946,Eko Erwin,4 years ago,1 star,harga mahal curang jual kaki,0
947,Cagar Yukinato,7 years ago,1 star,pernah foto kraton yogyakarta syan ken kesana,0
948,Miflikah Miflikah,2 years ago,1 star,sangat tarik suka,0
949,Koenarto Koenarto,a year ago,1 star,sekarang latar kratin kumuh,0
950,Mas Suryono,6 years ago,1 star,tempat klenik yogyakarta dlu padahal pusat islam,0
951,yucky putri erdiyanti,4 years ago,1 star,cuman estalase nya aja sih,0
952,Putu Sugiantara,3 years ago,1 star,tak pikir apa sana cuma patung manikin aja,0
953,Puji Yanto,4 years ago,1 star,bagus sejarah anak cucu,1
954,Hearty Ntuk Arny,6 years ago,1 star,insyallah akhir bulan q lihat nya,0
955,Anas Zulfa rosid,a year ago,1 star,ne jakrta baik bagus,1
956,lucia ratna,6 years ago,1 star,tempat nya luas barang kuno,0
957,maudy yonio,7 years ago,1 star,indah banget kota yogyakarta yee apa kratonnyaa,0
958,Indah Budiarti,4 years ago,1 star,sayang sdh tutup tahu apa,0
959,dika cah sragen joz,6 years ago,1 star,tempat sejarah keren,1
960,Ratman Suratman,a year ago,1 star,padan pernak pernik kandang awat,1
961,Carlos Martín Justa,4 years ago,1 star,tempat nya rawat,1
962,Bang Alex Son,11 months ago,1 star,sangat sedikit minat,0
963,Greis H,2 years ago,1 star,rawan simpang sembah,0
964,Sutrisno Wati,4 years ago,1 star,kecewa buruk mai,0
965,Nathlee Wanderlust,3 years ago,1 star,rmh bukan bobby,0
966,Tomaso Federici,3 years ago,1 star,mola luar biasa,0
967,Salim Pramana,3 years ago,1 star,layan bagus siapa datang kesana foto cetak foto izin foto tawar orang rasa rugi bantu share,1
968,Bambang,7 years ago,1 star,sungguh kecewa buah pamer benda benda hari hari tengah abad hubung anggota keluarga raja lama tinggal beberapa foto sangat pudar beberapa ruang pamer buka bosan mungkin habis lebih,0
969,Nasi Gandul PakBo,6 years ago,1 star,sangat sedikit informasi artefak tampil buruk sungguh kecewa band lihat tarik,0
970,Ron Nesselaar,4 years ago,1 star,tempat mungkin populer kosong banyak lihat butuh waktu menit keliling tempat harga kurang usd masuk jadi kira padan uang keluar lewat atraksi jauh lebih baik kastil air,0
971,Ki Genter Pamungkas,4 years ago,1 star,kes pandang kraton kesan tarik lihat pamer semua lihat sangat tinggal zaman jelas bahasa inggris tanda tanda bahasa indonesia beberapa tanda henti masuk kamar jalan sepenuh,0
972,aldi frastio,6 years ago,1 star,temu tarik sana banyak museum satu semua bahasa indonesia sangat sedikit jelas banyak laku kira milik pandu bahasa inggris normal bantu lihat tempat sudut beda sayang pandu,0
973,FUYUNG Utamapls,4 years ago,1 star,sangat kecil terlalu tarik hanya beberapa gerbong info gedung sekolah dulu sana orang jaga sana beri tahu pamer khusus masuk tiket bawa buah,0
974,Nguyễn Nam,3 years ago,1 star,lebih tiket murah lokal asing kontra lihat kereta kuda lebih tutup beri tahu masuk,0
975,Ardian Dian,6 years ago,1 star,layak kunjung semua orang coba jual barang coba bawa objek wisata teduh kraton sendiri baik baik,0
976,Restu Saharan,4 years ago,1 star,banyak lihat sini tugas tiket sangat kasar,0
977,Farok Raimandi,3 years ago,1 star,paham kraton aktif keluarga duduk batas bagi bagi akses tampak bengkalai pamer galeri beri label buruk beberapa ruang milik label bahasa indonesia inggris beberapa,0
978,damar jati,4 years ago,1 star,tahu keliling dunia lihat takjub orang prancis kota desa milik lusin tarik lain tempat milik apa lihat kira kraton benar lebih,0
979,setiawan budi,4 years ago,1 star,kraton cukup kosong awat ruang besar manfaat lebih baik bukan tempat sangat tarik kunjung situs budaya sejarah milik banyak sejarah dalam,1
980,CHANNEL SHAFNA,2 years ago,1 star,saran ambil pandu jelas bahasa inggris bagi besar pamer sayang laku sadar lambat dapat akibat semua jadi arti sama sekali ingat milik,0
981,Biagi Net chanel,3 years ago,1 star,pintu masuk memberitahu pergi temu tari temu sedikit tahu masuk pintu masuk salah orang orang kerja sana beri tahu orang asumsi,0
982,Chris McNabney,4 years ago,1 star,banyak lihat bagi besar kraton rupa diam pribadi buka umum lihat paviliun tutup tempat sultan mahkota harap arsitektur jawa indah kecewa,0
983,Imam Fauzi,5 years ago,1 star,hindar pertama jebak turis sayang nilai sejarah kurang lanjut banyak scammer tunggu luar gerbang pakai lencana resmi norak coba yakin kraton,0
984,Sallsa Bila,4 years ago,1 star,istimewa izin pergi sana kereta bayi pergi mana rambu lang teater bayang lihat oke musik bagus,1
985,Fatin Jannah,3 years ago,1 star,akhir kali pergi kraton tahun lalu masuk gerbang rasa aura magis sangat kejut tempat awat baik debu mana kaca pajang,1
986,Acha Frozen,7 years ago,1 star,sejarah jebak turis bijak ukur unjung asing bayar biaya masuk lebih x lipat banding unjung lokal,0
987,Rodrigo Arce,4 years ago,1 star,pamer awat baik debu presentasi lebih baik potensi materi kurang jelas bahasa inggris banyak pamer,1
988,anton hartanto900,5 years ago,1 star,sangat jemu bosan bagus hanya tunjuk gamelan tari mungkin lebih baik renovasi selesai kunjung september,1
989,R Heri Triherdadi,4 years ago,1 star,benar benar layak kunjung jadi raja kraton haha kastil tua taman sari jauh lebih bagus damai,1
990,Jefferson Lua,4 years ago,1 star,foto cerita sejarah yogya cukup tarik kraton sendiri terlalu bagus kesan,1
991,Bang Regar,4 years ago,1 star,waspada pandu terlalu peduli minat sejarah peduli hanya unjung toko rekomendasi lebih buruk cegah unjung situs kraton kata situs sebut tutup,0
992,Anjani Okta,2 years ago,1 star,kecewa rawat lestari baik misal ubin ganti lembar logam gelombang museum tarik,1
993,Faiz Ibnu Rayyan,3 years ago,1 star,tarik sama sekali bayar hak ambil foto bahkan ambil satu sedikit informasi bahasa lokal,0
994,Sultan Pawakkang,4 years ago,1 star,bosan sedikit informasi bahasa inggris banyak lihat beberapa kostum tarik lihat,0
995,Ilham Anto,4 years ago,1 star,kraton murah keliling laku apa mungkin padan jelas bagan semut bahasa inggris bahasa indonesia,1
996,Cindy Van Leerdam,3 years ago,1 star,oke masuk bagi tempat tutup umum wisatawan boleh lihat luar,0
997,Aisha Putri Rinjani,4 years ago,1 star,tarik mungkin manfaat orang lokal milik tahu penting,0
998,Shiluit Jait,4 years ago,1 star,buah kraton butuh ombak pelihara besar besar semua sunyi jelas hampir tanda tanda apa bahasa inggris,0
999,Rsntii 8800,4 years ago,1 star,buah museum orang putra hingga ayah tarik suka sejarah arsitektur mungkin kecewa,0
1000,Bagas Alfin Saputro,6 years ago,1 star,tipu sana hati hati,0
1001,Nurhasanah Sukri,5 years ago,1 star,hotel gaya jawa indah sayang staf resepsi sangat arogan,0
1002,Ivan Gunawan,8 months ago,1 star,praktis apa lihat dalam banding biaya masuk,0
1003,pablo rodriguez,3 years ago,1 star,gaya lama upa museum bagi besar bahasa lokal,0
1004,Maya Widya Hartami,4 years ago,1 star,dapat layak kunjung cantik pandu sama sekali erti,0
1005,MA CUN,4 years ago,1 star,erti bahasa indonesia bosan,0
1006,hendra,5 years ago,1 star,sedikit tarik kurang awat,1
1007,rudianto rudianto,5 years ago,1 star,benar benar lihat semua plakat informasi bahasa inggris,0
1008,dion cell,4 years ago,1 star,benar benar butuh pandu tahu mana pergi,0
1009,Hamdani Isman,6 years ago,1 star,lihat karaton solo dasar,0
1010,jansari simatupang,a year ago,1 star,kecewa layak kunjung,0
1011,Sunar Jogja,5 years ago,1 star,bagi besar fasilitas tutup umum,0
1012,Jayadi Madjedi,5 years ago,1 star,bosan banyak lihat,0
1013,Ojiee Nggak Ada Matinya,6 years ago,1 star,tempat wisata yogyakarta,0
1014,P,2 years ago,1 star,jadi lebih baik,0
1015,Aris Ayahearkha,5 years ago,1 star,datang waktu hari senin tutup yahh rejeki bijak atur ngikut aja kata semua museum kraton senin tutup cuman sayang waktu momen libur sekolah datang jauh jauh malang tak masuk,0
1016,Zaky nur Saputra,5 years ago,1 star,biaya masuk asing rupiah lokal rupiah bukan tempat senang senang kunjung tuju pergi raja,0
1017,Nurul Safitri,5 years ago,1 star,udah se asik tahun lalu sini udah batas masuk cuman liat lukis sm buah kereta kencana doang bayar ribu org anak kecil hitung terlalu kormersil sih gw rindu yogyakarta dulu,0
1018,Syahrul Munir,2 years ago,1 star,hati hati beberapa oknum tukang becak orang wilayah situ tawar jasa naik becak jangan sihir rayu tawar ribu lokasi wisata kraton dalem tamansari satu lupa antar,0
1019,moh ibnu malik,a year ago,1 star,tahun an tempat serasa indah tarik sekarang biasa tiket masuk ribu orang area belakang tutup alhasil area depan alun depan kraton persis pagar keliling makin asa syahdu parkir mobil super mahal ribu mobil,0
1020,MUHAMMAD ABDUL HAKIM HAKIM,3 years ago,1 star,rasa rem aja gitu masuk waktu museum kereta kuda,0
1021,박철호,4 years ago,1 star,kurang tarik kurang kreatif buat lah tunjuk seni apa jadi tambah seru budaya wisata jara tinggal minat,0
1022,Khoirul Anwar,4 years ago,1 star,kata pelihara baik tampak exh,0
1023,Nisrina Fatin Nabila,5 years ago,1 star,tukang becak kurang sopan bawa muter muter jelas salah satu tempat batik trus waktu beli satu eh bawa becak kayak orang ngamuk ngebut banged becak guna tenaga motor hampir anak,0
1024,Dwi Andang,4 years ago,1 star,pandu ganggu koleksi bosan tarik banyak objek sultan sembarang,0
1025,Palupi Ayu,4 years ago,1 star,sangat komersil tak awat pintas pikir masuk,1
1026,Ahmad Ghufron,5 years ago,1 star,sederhana hidup sultan rombong dirinci cukup miskin sedang bangun tunjuk musik tarik rekam bayar plus,0
1027,danang bima,4 years ago,1 star,tinggal apa untuk lihat duduk tempat semangat orang asing lihat sejarah istimewa,0
1028,Sultoni Mukhlis,3 years ago,1 star,kraton yogya bagi bagi depan tempat tunjuk kereta bagi belakang bagai ruang taman bagi belakang rekomendasi memang dapat cerita apa raja depan milik alam sangat buruk orang pandu tahu bahasa inggris,0
1029,ROHATUL IMAM (IMAM),a year ago,1 star,kraton yogyakarta sejarah bangsa tempat luas tenang sakral duduk sopan ramah banyak wisatawannya i love yogya,1
1030,nurul fitri,a year ago,1 star,pakai pandu kalau ngerti apa dapet apa apa petik maaf sampe foto apa dalam,0
1031,Siti Junainah,4 years ago,1 star,kraton raja yogyakarta sangat beda apa bayang tempat,0
1032,Eka Adinia,4 years ago,1 star,koleksi barang sini cuma sedikit jarang bersih terang sejarah barang tsb,1
1033,Lilik Robiyanti,4 years ago,1 star,acara kantor cabang bank permata cabang ahm,0
1034,Frangipani Dananjaya,5 years ago,1 star,daya tarik tempat letak tunjuk tari langsung pukul pagi hingga siang hari hari tentu,0
1035,Setyo Gunawan,4 years ago,1 star,harap semua lebih buruk harap tunjuk tari musik indonesia bagus punya waktu beberapa hari saran pergi luar yogyakarta,1
1036,Trihono Hono,3 years ago,1 star,kunjung sini awal tahun istri harga tiket rupiah per orang tambah rupiah izin foto foto pintu masuk langsung datang orang aku abdi dalem tawar jasa,0
1037,Kharisma Elshadday,4 years ago,1 star,not much to see sayang sekali museum pelihara baik toilet kotor harga tiket murah sekali jadi mungkin dana kurang jaga kelola tempat,0
1038,Valentina Baldini,4 years ago,1 star,gak ad pandu responsif pandu cuma mau nan bule turis lokal datang rombong padahal unjung datang berasangan butuh jelas g ad terang masing kolekai jd qt luar g tau barang apa,0
1039,Langgeng S,5 years ago,1 star,sana arah bagi kraton buka umum sedikit sewa tour pandu bila dapat jelas lebih detail uang masuk murah tempat buka umum,1
1040,"PITER, Jeffry",4 years ago,1 star,sangat sedikit materi sejarah pandang lihat buah kraton guna masa lalu data kirim lihat,0
1041,i i,6 years ago,1 star,tempat sangat sejarah sangat sayang kurang awat kotor gersang lantai kotor barang barang musium kusam debu mohon kelola,0
1042,Wayan Suci,5 months ago,1 star,tempat biasa aja terlalu tarik ekspekstasi unjung tempat ajar banyak kena budaya kraton,0
1043,Titok Martha,2 years ago,1 star,tiket masuk rupiah per orang rupiah fotografi kraton terlalu spektakuler semua ruang akses ada sana jam pagi siang musik live tradisional,0
1044,Basir Muhamad,4 years ago,1 star,gila singkat jalan kaki luar biasa apa kata ada sana naik kendara pintu masuk kena biaya parkir sen euro aku kecewa,0
1045,Fajar Irawan,5 years ago,1 star,akhir kunjung kraton tahun lalu waktu sekali bayar tiket langsung keliling komplek kraton cukup luas km nah kemarin waktu kesana pintu hubung kompleknya tutup mau kesana,0
1046,Bambang Kusuma,3 years ago,1 star,sini lihat bangun kraton tak istimewa selfie beberapa tempat foto pandu biasa tunggu tamu mau masuk nyata kadang terlalu lebih kan cerita paham ttg kraton,0
1047,Muh Asrori,4 years ago,1 star,citra tatanan kraton jauh beda asli sekarang bangun kosong jelas benda sejarah,0
1048,Lestari Indah,4 years ago,1 star,aku janji lebih banyak diri sendiri bintang nyanyi musik kraton bosan tarik terlalu mewah sedikit deskripsi bahasa inggris,0
1049,minju sim,3 years ago,1 star,kraton terlalu tarik lihat wisatawan barat seragam meja kerja sultan foto sultan misal bagaimana main sepak bola benda hari hari lain kraton tampak butuh renovasi beberapa antara,0
1050,Supri Hanto,5 years ago,1 star,kok kotor jalan macet mulai solo pak gubernur bangun tol dong masak surabaya solo via tol baru jam solo yogyakarta jam worthed,0
1051,Ahmad Musaddad,5 years ago,1 star,lihat kewalahan orkestra gamelan cukup enak tonton terlalu cocok telinga orang barat milik instrumen bagus kraton air cukup,1
1052,Muslim Famili,4 years ago,1 star,tugas parkir info parah kratonnya udah tutup tagih parkir padahal tulis jelas parkir kraton bukan parkir alun alun mau duit mau berkah okey fine,0
1053,Bobby Chua,3 years ago,1 star,sekarang kurang awat lantai lihat kotor tak sapu hari banyak kotor kelelawar bau sangat ganggu,0
1054,omg Xio Mi,4 years ago,1 star,bebas jadi pergi banyak orang suvenir,0
1055,Widawati Wati,5 years ago,1 star,baik baik tulis terang sejarah banyak rusak banyak ubah banding tahun lalu,0
1056,Muhammad Bahrudin,4 years ago,1 star,tempat milik area sangat batas kunjung minim informasi kena area kunjung kes kurang milik unsur edukasi,0
1057,Pongki Moerano,5 years ago,1 star,akhir kesana koleksi kereta udah terus aroma kotor burung ganggu,0
1058,ajisaka babog,4 years ago,1 star,sangat bahaya museum tua milik sedikit informasi detail jalan jalan tanah bengkalai patung patung sangat bagus,1
1059,Miftahul Ulum,5 years ago,1 star,spesial senang kunjung ada area sebut jangan kendara jam kraton keliling menit,0
1060,shaka pramunanda,4 years ago,1 star,masuk siap event maulid nabi jd gabisa keliling kraton dech,0
1061,Eko Wahyudi,5 years ago,1 star,kecewa banget kesini barang pamer minimal banget bahkan cm beberapa foto aja terang i mean jumlah foto mumpuni turut syedih rasa kyk kraton jdnyaa,0
1062,Rita Figueiredo,3 years ago,1 star,suasana kesan awat banyak debu toiler gelap terang nya,1
1063,Han-Sheng Tseng,3 years ago,1 star,jadwal tutup jam kesana jam loket udah tutup,0
1064,Wiwin Wahyuningtyas,6 months ago,1 star,terlalu spesial penasaran rasa kurang lengkap yogyakarta berkunjug kraton silah coba,0
1065,shadow black,4 years ago,1 star,kotor kratonnya debu aroma sedap tong sampah kurang banyak sedia artistik kurang,0
1066,Muhammad dj,4 years ago,1 star,kraton sultan o,0
1067,Evy Astriani,5 years ago,1 star,rest area jalan tol toilet bayar utama bagi belakang,0
1068,Ati Siswati,4 years ago,1 star,kecewa soal harga makan pinggir jalan rasa kurang waktu,0
1069,Natanael Sintoro,3 years ago,1 star,kotor jorok umum kraton jawa parkir mahal banyak kaki lima ngk tertib,0
1070,Martin Heinz,4 years ago,1 star,bosan suka history minim pandu jadi nyari nyari informasi sendiri,0
1071,mirza albisyari,4 years ago,1 star,bbrpa spot awat kotor tempat kes kuno kurang awat,0
1072,Iswanto Mbul,5 years ago,1 star,kurang banyak terang museum lantai kotor,0
1073,Bang Bros,4 years ago,1 star,lalu lintas ruwet isi biasa aja becak nya suka tipu,0
1074,Tri Sumaryono,5 years ago,1 star,istimewa ada sana jangan lewat kunjung harga tiket kurang,0
1075,fian_ fahruddin,5 years ago,1 star,terlalu istimewa punya waktu lihat,0
1076,Tira Ambarwati,3 years ago,1 star,hrs nya angkut buat siswa sekolah kunjung,0
1077,Manuel Guerreiro,4 years ago,1 star,kecewa sorot kamu lewat kamu punya banyak waktu tempat lebih mirip laci uang tunai kuil,0
1078,edi supriadi,4 years ago,1 star,sayang informasi pandu situs dalam sejarah sultan,0
1079,Harish babU,4 years ago,1 star,orang suka tempat orang tsb suka sejarah,0
1080,M FAREL Al HANAN,2 years ago,1 star,taman kraton lebih sangat senang lihat sesuai harap,0
1081,Santi Nurcholisa Aisyah,3 years ago,1 star,banyak lihat lebih banyak tahu sejarah sutan,0
1082,Hj Siti,4 years ago,1 star,macet banget jalan banyak tutup jadi puter,0
1083,Lamarta gites etc.,4 years ago,1 star,satu satu perlu perhati sini beberapa mobil tua tempat lihat barak,0
1084,Malang Kediri,4 years ago,1 star,alun utara bukan milik rakyat,0
1085,Bgwest Prog99,4 years ago,1 star,kesini tutup tau alas apa,0
1086,Ria Liu,3 years ago,1 star,sedikit lihat pergi sana punya waktu luang yogyakarta,0
1087,Hernita oktavia,5 years ago,1 star,sayang beres banyak tutup renovasi,0
1088,Hafizah Khaira,5 years ago,1 star,layak tunjuk semua lengkap raja teras sangat tinggal,0
1089,Gede Yudi,4 years ago,1 star,tempat lumayan bagus tambah keingintahuan jogja,1
1090,Hilman Thea (HiLLzX),5 years ago,1 star,kurang awat banyak lihat,1
1091,Asyraf El dzaky,6 years ago,1 star,tempat terlalu monotone ubah kirang awat,1
1092,Harli Saputra,3 years ago,1 star,sayang banyak area akses materi informasi baha,0
1093,Muj Jiat,4 years ago,1 star,tetap prokes unjung,1
1094,DEWI SITI AMINAH,4 years ago,1 star,senang pingin kesana lengkap keliling kraton,0
1095,Surono,2 years ago,1 star,punya waktu luang pergi lihat tarik,0
1096,Priyo Supriyanto Supriyanto,4 years ago,1 star,kurang suka tata rapi kotor,0
1097,Emmy Wahyuni,5 years ago,1 star,semua tempat kawasan salah satu tempat paling signifikan pribadi,0
